Banxico,Fed,VIX,remesas_mdd,diferencial_tasas,remesas_z,remesas_var_anual_pct,USD_MXN
7.5,1.7,14.75,2816.4145,5.807619047619047,-1.1184532837643058,14.988519579834335,19.4232
7.5,1.7,14.710000038146973,2816.4145,5.807619047619047,-1.1184532837643058,14.988519579834335,19.5781
7.5,1.7,13.420000076293944,2816.4145,5.807619047619047,-1.1184532837643058,14.988519579834335,19.5387
7.5,1.7,13.229999542236328,2816.4145,5.807619047619047,-1.1184532837643058,14.988519579834335,19.2989
7.5,1.7,12.649999618530272,2816.4145,5.807619047619047,-1.1184532837643058,14.988519579834335,19.3539
7.5,1.7,12.93000030517578,2816.4145,5.807619047619047,-1.1184532837643058,14.988519579834335,19.5214
7.5,1.7,14.630000114440918,2816.4145,5.807619047619047,-1.1184532837643058,14.988519579834335,19.7854
7.5,1.7,13.420000076293944,2816.4145,5.807619047619047,-1.1184532837643058,14.988519579834335,19.7094
7.5,1.7,13.43000030517578,2816.4145,5.807619047619047,-1.1184532837643058,14.988519579834335,19.7033
7.5,1.7,13.420000076293944,2816.4145,5.807619047619047,-1.1184532837643058,14.988519579834335,19.9319
7.5,1.7,13.079999923706056,2816.4145,5.807619047619047,-1.1184532837643058,14.988519579834335,19.9054
7.5,1.7,13.220000267028809,2816.4145,5.807619047619047,-1.1184532837643058,14.988519579834335,19.7528
7.5,1.7,12.579999923706056,2816.4145,5.807619047619047,-1.1184532837643058,14.988519579834335,19.7661
7.5,1.7,12.529999732971191,2816.4145,5.807619047619047,-1.1184532837643058,14.988519579834335,19.7048
7.5,1.7,13.220000267028809,2816.4145,5.807619047619047,-1.1184532837643058,14.988519579834335,19.5608
7.5,1.7,13.220000267028809,2816.4145,5.807619047619047,-1.1184532837643058,14.988519579834335,19.5915
7.5,1.7,17.020000457763672,2816.4145,5.807619047619047,-1.1184532837643058,14.988519579834335,19.7499
7.5,1.7,14.93999958,2816.4145,5.807619047619047,-1.1184532837643058,14.988519579834335,19.7322
7.5,1.7,15.43000030517578,3232.3766,5.8,-0.7631523524371986,17.3631812580056,19.9759
7.5,1.7,13.460000038146973,3232.3766,5.8,-0.7631523524371986,17.3631812580056,19.8662
7.5,1.7,12.739999771118164,3232.3766,5.8,-0.7631523524371986,17.3631812580056,19.9934
7.5,1.7,12.399999618530272,3232.3766,5.8,-0.7631523524371986,17.3631812580056,20.3863
7.5,1.7,11.640000343322754,3232.3766,5.8,-0.7631523524371986,17.3631812580056,20.3129
7.5,1.7,12.130000114440918,3232.3766,5.8,-0.7631523524371986,17.3631812580056,20.46
7.5,1.7,12.18000030517578,3232.3766,5.8,-0.7631523524371986,17.3631812580056,20.5281
7.5,1.7,12.350000381469728,3232.3766,5.8,-0.7631523524371986,17.3631812580056,20.4722
7.5,1.7,12.34000015258789,3232.3766,5.8,-0.7631523524371986,17.3631812580056,20.596
7.5,1.7,12.93999958,3232.3766,5.8,-0.7631523524371986,17.3631812580056,20.6259
7.5,1.9,12.119999885559082,3232.3766,5.8,-0.7631523524371986,17.3631812580056,20.6953
7.5,1.9,11.979999542236328,3232.3766,5.8,-0.7631523524371986,17.3631812580056,20.716
7.5,1.9,12.31000042,3232.3766,5.8,-0.7631523524371986,17.3631812580056,20.6968
7.5,1.91,13.350000381469728,3232.3766,5.8,-0.7631523524371986,17.3631812580056,20.5531
7.5,1.92,12.789999961853027,3232.3766,5.8,-0.7631523524371986,17.3631812580056,20.3937
7.75,1.92,14.640000343322754,3232.3766,5.8,-0.7631523524371986,17.3631812580056,20.3689
